,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21p,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
GLSS-SF-0009-TP-01D-WXS-31SKZ3,0.0,0.0,0.0,0.0,0.9112426035502958,0.0,0.0,0.014302741358760428,0.0,0.0,0.0,0.0,0.4233502538071066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.02711864406779661,0.0,0.0,0.0,0.2370617696160267,0.0,0.0,0.01579778830963665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6580882352941176,-0.02920723226703755
GLSS-MD-0005-TP-01D-WGS-MKBGI6,-0.0273972602739726,-0.25274725274725274,-0.27115384615384613,-0.08290155440414508,0.33727810650887574,-0.9629200463499421,0.1543942992874109,-0.3182359952324195,-0.22366863905325443,-0.14102564102564102,0.002352941176470588,0.5207823960880196,-0.07309644670050762,0.0,0.0,-0.013196480938416423,-0.8529698149951315,-0.4734337827121332,0.10785159620362382,0.0,0.0,-1.0,-0.11186440677966102,-0.028368794326241134,0.005208333333333333,-0.006335797254487857,0.11853088480801335,0.7533039647577092,-0.4763636363636364,0.0,-1.0,-0.9919261822376009,0.0,-0.141747572815534,1.0,1.0,0.0,0.5831739961759083,0.0,-0.17385257301808066
GLSS-MD-0007-TP-01D-WGS-QCMUUE,0.8493150684931506,0.0,0.0,0.0,-0.005917159763313609,-0.8887601390498262,-0.7434679334916865,0.014302741358760428,0.22130177514792898,0.0,0.0,0.38386308068459657,-0.08020304568527918,0.0,-0.5882352941176471,0.0,0.0,-0.4742268041237113,-0.0638481449525453,0.0,0.0,-1.0,-0.9322033898305084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9607843137254902,0.0,0.0,-0.3151041666666667,1.0,0.0,0.47418738049713194,-1.0,-0.02920723226703755
GLSS-MD-0009-TP-01D-WGS-3XAL3U,-0.091324200913242,-0.16071428571428573,-0.21346153846153845,-0.004145077720207254,0.8964497041420119,-0.24333719582850522,0.0,-0.3432657926102503,-0.12662721893491125,-0.4432234432234432,-0.22823529411764706,-1.0,-0.19593908629441625,0.0,0.0,-0.187683284457478,-0.7760467380720545,-0.2696272799365583,0.027610008628127698,0.07589285714285714,-0.7592997811816192,-1.0,-0.5932203389830508,-0.17553191489361702,-0.008680555555555556,-0.005279831045406547,-0.0333889816360601,0.46402349486049926,-0.5163636363636364,0.0,-0.28342245989304815,0.09342560553633218,-0.3806818181818182,-0.07184466019417475,-0.1640625,0.8363636363636363,0.6786786786786787,-0.0057361376673040155,0.0,0.0
GLSS-MD-0014-TP-01D-WGS-F4GXRX,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.026128266033254157,0.0166865315852205,0.0,-1.0,-0.004705882352941176,1.0,1.0,0.0,0.0,1.0,1.0,-0.6011102299762093,-0.06902502157031924,0.0,0.0,1.0,0.023728813559322035,-1.0,0.0,0.0,0.0,0.0,-0.0036363636363636364,-0.001579778830963665,0.0,0.0,0.0,0.0,0.11197916666666667,0.2974025974025974,0.0,0.0,-0.10294117647058823,-0.2267037552155772
GLSS-MD-0016-TP-01D-WGS-DXIBAS,-0.0410958904109589,-1.0,-0.16346153846153846,0.0,0.0,0.0,0.0,0.0,-0.028402366863905324,0.0,0.0,0.0,0.49441624365482234,0.0,-0.07058823529411765,0.0,0.0,-0.22204599524187152,0.7860224331320104,0.0,-0.2538293216630197,1.0,0.03728813559322034,-0.2765957446808511,0.1440972222222222,0.3780359028511088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21414913957934992,-1.0,-0.02920723226703755
GLSS-MD-0020-TP-01D-WGS-6T2E56,-1.0,-0.9903846153846154,0.038461538461538464,0.15129533678756477,0.2485207100591716,-0.002317497103128621,0.07600950118764846,-0.9809296781883194,-0.46272189349112425,-0.14835164835164835,0.07764705882352942,0.3422982885085575,0.23959390862944163,-0.8409090909090909,-0.4392156862745098,0.39882697947214074,-0.2035053554040896,-0.007930214115781126,0.11389128559102675,-0.4017857142857143,-0.10284463894967177,-1.0,-0.5084745762711864,-0.16134751773049646,-0.0763888888888889,0.13199577613516367,0.18363939899833054,0.4713656387665198,-0.07636363636363637,0.42022116903633494,-0.21390374331550802,0.23414071510957324,0.9900568181818182,-0.9533980582524272,1.0,0.974025974025974,-0.4114114114114114,0.07265774378585087,-0.8970588235294118,-0.3588317107093185
GLSS-MD-0021-TP-01D-WGS-YMNBEZ,0.7808219178082192,-0.22115384615384615,-1.0,0.48290155440414506,0.0,0.0,-1.0,-0.3539928486293206,-0.39644970414201186,-1.0,-0.004705882352941176,-0.3374083129584352,-0.20304568527918782,0.375,0.3686274509803922,-1.0,-1.0,-0.10864393338620143,-0.06471095772217429,0.03571428571428571,0.8336980306345733,-1.0,-0.023728813559322035,-1.0,0.010416666666666666,-0.0454065469904963,0.0,0.0,0.0,0.0,-0.21390374331550802,0.0,-0.004261363636363636,0.0,-0.033854166666666664,0.8987012987012987,0.0,0.9847036328871893,0.0,-0.20723226703755215
GLSS-MD-0022-TP-01D-WGS-ZAET2D,-0.4337899543378995,-0.0673076923076923,0.0,-0.10259067357512953,0.0,0.0,0.0,0.014302741358760428,-0.22366863905325443,-0.9871794871794872,-0.04941176470588235,0.0,0.0,0.0,0.0,1.0,1.0,-0.18715305313243458,-0.05090595340811044,0.0,-0.34573304157549234,-1.0,-0.023728813559322035,-0.48936170212765956,0.0,0.0,0.04006677796327212,-0.00881057268722467,-0.5163636363636364,0.014218009478672985,0.0,-0.05536332179930796,0.0,0.011650485436893204,1.0,1.0,0.0,-0.20650095602294455,-0.14705882352941177,0.0
GLSS-MD-0023-TP-01D-WGS-JDO9G6,-1.0,-1.0,0.0,-0.1772020725388601,0.0,0.0,0.0,-0.3563766388557807,-0.028402366863905324,-1.0,-0.5764705882352941,-0.039119804400977995,0.0,0.0,0.0,0.002932551319648094,-0.5540408958130477,-0.5535289452815226,-0.022433132010353754,0.0,0.0,-1.0,-0.023728813559322035,0.0,0.0,0.0,-0.025041736227045076,0.0,0.0,0.0,0.0,0.0,-0.004261363636363636,-0.005825242718446602,0.46875,1.0,0.0,0.0,-1.0,-0.03477051460361613
GLSS-MD-0026-TP-01D-WGS-2PPGFK,-1.0,-1.0,-1.0,-1.0,0.0,0.03244495944380069,0.0,-1.0,-0.028402366863905324,-0.027472527472527472,-0.03764705882352941,0.4743276283618582,0.0,0.0,0.0,0.0,0.0,0.168913560666138,0.19585849870578084,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.005008347245409015,0.004405286343612335,-0.48,0.04897314375987362,0.0,0.0,-0.014204545454545454,0.007766990291262136,1.0,1.0,0.0,0.0,0.0,0.0
GLSS-MD-0030-TP-01D-WGS-NBC5N6,-0.091324200913242,-0.15934065934065933,-0.6288461538461538,-0.06839378238341969,0.9142011834319527,-0.492468134414832,0.672209026128266,-0.3039332538736591,-0.5928994082840237,-0.46703296703296704,-0.28941176470588237,0.0024449877750611247,-0.1319796954314721,-0.25,0.3411764705882353,-0.5454545454545454,-0.2872444011684518,-0.6169706582077716,0.12424503882657463,-0.25892857142857145,-1.0,-1.0,-0.030508474576271188,-0.37056737588652483,-0.04513888888888889,0.15522703273495247,0.18030050083472454,0.6270190895741556,0.28,-0.8957345971563981,-0.40641711229946526,0.14648212226066898,-0.07670454545454546,0.7126213592233009,0.2421875,0.09480519480519481,-0.13513513513513514,0.9082217973231358,0.0,-0.36022253129346316
