,10p,10q,11p,11q,12p,12q,13q,14q,15q,16p,16q,17p,17q,18p,18q,19p,19q,1p,1q,20p,20q,21p,21q,22q,2p,2q,3p,3q,4p,4q,5p,5q,6p,6q,7p,7q,8p,8q,9p,9q
TCGA-DB-5275,0.0,0.0,-0.33794466403162055,0.0,1.0,-0.9723145071982281,-0.5,0.0,-0.009876543209876543,0.0,0.0,0.0,-0.0062176165803108805,-1.0,-1.0,0.0,-0.723175965665236,-0.3559322033898305,-0.0008396305625524769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6433021806853583,-0.30559345156889495,-0.04152249134948097,-1.0,-0.8907103825136612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05333333333333334,0.0
TCGA-DB-5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09197860962566845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16778523489932887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DB-5277,0.8458498023715415,-0.5994550408719346,-0.8359683794466403,-0.007209062821833162,0.7610619469026548,-0.9745293466223699,-0.7392857142857143,0.15828877005347594,-0.18395061728395062,-1.0,-0.9070796460176991,0.0,0.002072538860103627,0.9038461538461539,0.5401459854014599,-0.443620178041543,-0.9839055793991416,0.0,0.40973971452560876,-0.8060344827586207,0.0,1.0,1.0,-1.0,0.08173076923076923,-0.7784679089026915,-0.26791277258566976,-1.0,0.0,-0.8622754491017964,-0.00546448087431694,-0.7787610619469026,-0.7807637906647807,1.0,0.48704663212435234,-0.0012836970474967907,-0.7899408284023669,0.9890510948905109,-1.0,-0.9770773638968482
TCGA-DB-5278,0.0,0.0,0.0,0.0,0.0,-0.0011074197120708748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940652818991098,-0.9989270386266095,-0.99768875192604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DB-5279,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.002967359050445104,-0.9989270386266095,-0.9984591679506933,-0.060453400503778336,0.0,0.0,-1.0,-1.0,0.0,0.0,0.008281573498964804,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029585798816568047,0.0,-1.0,-1.0
TCGA-DB-5280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043795620437956206,0.0,-0.001072961373390558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8393501805054152,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DB-5281,0.0,0.0,0.0,0.0,0.3215339233038348,0.0,0.0,0.0,-0.5814814814814815,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35130970724191063,0.0,0.0,0.0,-1.0,-0.04263565891472868,0.0,0.014423076923076924,-0.042443064182194616,0.0,-1.0,0.0,-0.5494011976047904,-0.726775956284153,-0.8053097345132744,0.0,0.0,0.0,0.3902439024390244,-0.0029585798816568047,0.4708029197080292,-0.8833333333333333,-0.12750716332378223
TCGA-DB-A4X9,0.0,0.0,0.4367588932806324,1.0,0.0,0.0,0.0,0.0,-0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9987163029525032,0.0029585798816568047,0.0,0.0,0.0
TCGA-DB-A4XA,0.0,-0.0013623978201634877,0.0,0.0,0.0,0.0,-1.0,-0.6320855614973262,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002967359050445104,-0.9989270386266095,-1.0,-0.060453400503778336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DB-A4XB,0.0,0.0,0.0,0.15036045314109167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36580310880829014,0.0,0.0,0.020771513353115726,-0.7092274678111588,0.0,0.0,0.0,0.0,0.0,0.0,-0.16312056737588654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018050541516245488,0.0,0.7496790757381258,0.0029585798816568047,0.6532846715328468,-0.47,0.0
TCGA-DB-A4XC,0.0,0.0,0.0,0.18537590113285274,0.37168141592920356,0.046511627906976744,0.0,0.0,0.0,-0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02157164869029276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19672131147540983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47333333333333333,0.0
TCGA-DB-A4XD,0.0,0.0,-0.003952569169960474,0.42842430484037075,-0.0058997050147492625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002072538860103627,-1.0,-1.0,1.0,0.001072961373390558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6290115532734275,0.0,0.6204379562043796,0.0,0.0
TCGA-DB-A4XE,0.7351778656126482,0.0,0.0,0.0,0.9469026548672567,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9266467065868264,-1.0,-0.16924778761061948,0.0,0.0,1.0,0.9987163029525032,0.005917159763313609,0.9963503649635036,1.0,1.0
TCGA-DB-A4XF,0.0,-0.6376021798365122,0.0,0.0,0.0,-0.13842746400885936,0.0,0.0,-0.11481481481481481,0.0,0.0,0.0,0.42590673575129534,0.0,-0.05474452554744526,0.0,-0.001072961373390558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9584837545126353,0.0,0.0,0.0,0.0,-0.47,0.0
TCGA-DB-A4XG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.9940652818991098,-0.9989270386266095,-0.99768875192604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010351966873706005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025906735751295338,0.0,0.0,0.0,0.0,0.0
TCGA-DB-A4XH,0.0,0.0,0.019762845849802372,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.040059347181008904,-1.0,-1.0,-0.027707808564231738,0.0,0.0,0.0,-0.003875968992248062,0.0,0.0,-0.002070393374741201,0.0,0.0,-1.0,-1.0,-1.0,-0.9247787610619469,-1.0,-1.0,0.0,-0.0012836970474967907,-0.0029585798816568047,0.0,-1.0,-1.0
TCGA-DB-A64L,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.0018115942028985507,0.0,0.0,0.0,-1.0,-1.0,0.9940652818991098,-0.9989270386266095,-0.9953775038520801,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011061946902654867,0.0,0.0,0.0,0.0,-0.0029585798816568047,0.0,-1.0,-1.0
TCGA-DB-A64O,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0012345679012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001072961373390558,-0.1510015408320493,0.02518891687657431,0.0,0.0,0.0,0.0,-1.0,0.0,-0.009316770186335404,-0.003115264797507788,0.0,0.0,-0.0014970059880239522,0.0,0.0,-1.0,-1.0,1.0,0.9987163029525032,0.014792899408284023,0.0,0.0,0.0
TCGA-DB-A64P,0.0,0.0,0.0,0.0,0.9587020648967551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9129533678756476,0.0,0.0,0.9940652818991098,-0.9989270386266095,-1.0,-0.060453400503778336,0.0,-0.0022371364653243847,0.0,0.0,0.16489361702127658,0.0,-0.049689440993788817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DB-A64Q,0.0,0.0,-0.003952569169960474,0.42842430484037075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093264248704664,0.0,0.0,-0.002967359050445104,-0.9989270386266095,-1.0,-0.060453400503778336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17333333333333334,0.0
TCGA-DB-A64R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237864077669902,0.0,0.0,0.0,0.9940652818991098,-0.9989270386266095,-0.99768875192604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001557632398753894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24498567335243554
TCGA-DB-A64S,0.0,0.0,-0.003952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016025641025641025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DB-A64U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040059347181008904,-0.9989270386266095,-1.0,-0.060453400503778336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DB-A64V,0.0,0.08310626702997276,-0.003952569169960474,0.10813594232749743,0.0,0.0,0.0,0.0,0.0,0.0,-0.20353982300884957,0.0,0.0,0.0,0.0,-0.002967359050445104,-0.9989270386266095,-0.99768875192604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9533333333333334,-0.03008595988538682
TCGA-DB-A64W,0.0,-0.013623978201634877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03412462908011869,-0.9989270386266095,-1.0,-0.060453400503778336,0.0,0.0,1.0,1.0,0.0,0.0,-0.0010351966873706005,0.0,0.0,-1.0,-0.8398203592814372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-DB-A64X,-0.03162055335968379,0.0,-0.541501976284585,0.0,0.0,0.0,-0.9107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1939655172413793,-0.0022371364653243847,0.0,0.007751937984496124,0.0,0.0,0.005175983436853002,0.0,0.0,-1.0,-0.0014970059880239522,-1.0,-1.0,0.0,0.0,0.0,0.8151476251604621,-0.2485207100591716,0.22627737226277372,0.0,0.04154727793696275
TCGA-DB-A75K,0.0,0.0,0.0,0.0,0.0,-0.031007751937984496,0.0,0.0,-0.0012345679012345679,0.0,0.0,0.0,0.0,0.0,0.0,-0.002967359050445104,-0.9989270386266095,-1.0,-0.060453400503778336,0.0,0.0,0.0,0.0,0.0,-0.0016025641025641025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20437956204379562,0.0,0.0
